515,1791,123,1067,22,2020-03-21 12:28:02
515,1791,123,1339,121,2020-03-20 12:28:02
515,1791,123,621,73,2020-03-19 12:28:02
515,1791,123,540,106,2020-03-18 12:28:02
515,1791,123,1039,13,2020-03-17 12:28:02
515,1791,123,1177,76,2020-03-16 12:28:02
516,1099,315,787,260,2020-03-22 12:28:02
516,1099,315,1018,72,2020-03-21 12:28:02
516,1099,315,136,111,2020-03-20 12:28:02
516,1099,315,637,96,2020-03-19 12:28:02
516,1099,315,854,312,2020-03-18 12:28:02
516,1099,315,942,103,2020-03-17 12:28:02
516,1099,315,58,108,2020-03-16 12:28:02
517,1463,278,1198,86,2020-03-22 12:28:02
517,1463,278,1362,96,2020-03-21 12:28:02
517,1463,278,774,76,2020-03-20 12:28:02
517,1463,278,486,31,2020-03-19 12:28:02
517,1463,278,268,128,2020-03-18 12:28:02
517,1463,278,1320,260,2020-03-17 12:28:02
517,1463,278,1079,245,2020-03-16 12:28:02
518,1806,474,1182,441,2020-03-22 12:28:02
518,1806,474,1524,53,2020-03-21 12:28:02
518,1806,474,1499,149,2020-03-20 12:28:02
518,1806,474,1270,108,2020-03-19 12:28:02
518,1806,474,69,299,2020-03-18 12:28:02
518,1806,474,681,307,2020-03-17 12:28:02
518,1806,474,1685,65,2020-03-16 12:28:02
519,1422,401,207,263,2020-03-22 12:28:02
519,1422,401,201,324,2020-03-21 12:28:02
519,1422,401,878,225,2020-03-20 12:28:02
519,1422,401,34,210,2020-03-19 12:28:02
519,1422,401,740,307,2020-03-18 12:28:02
519,1422,401,873,25,2020-03-17 12:28:02
519,1422,401,1268,120,2020-03-16 12:28:02
520,1300,243,1070,209,2020-03-22 12:28:02
520,1300,243,908,192,2020-03-21 12:28:02
520,1300,243,657,129,2020-03-20 12:28:02
520,1300,243,906,131,2020-03-19 12:28:02
520,1300,243,965,155,2020-03-18 12:28:02
520,1300,243,830,12,2020-03-17 12:28:02
520,1300,243,1125,154,2020-03-16 12:28:02
521,1559,336,538,146,2020-03-22 12:28:02
521,1559,336,973,127,2020-03-21 12:28:02
521,1559,336,224,65,2020-03-20 12:28:02
521,1559,336,185,38,2020-03-19 12:28:02
521,1559,336,1298,303,2020-03-18 12:28:02
521,1559,336,486,308,2020-03-17 12:28:02
521,1559,336,1206,157,2020-03-16 12:28:02
522,1999,388,1228,255,2020-03-22 12:28:02
522,1999,388,1409,45,2020-03-21 12:28:02
522,1999,388,1368,314,2020-03-20 12:28:02
522,1999,388,271,180,2020-03-19 12:28:02
522,1999,388,1046,238,2020-03-18 12:28:02
522,1999,388,889,328,2020-03-17 12:28:02
522,1999,388,594,146,2020-03-16 12:28:02
523,1865,196,1069,171,2020-03-22 12:28:02
523,1865,196,979,28,2020-03-21 12:28:02
523,1865,196,1478,141,2020-03-20 12:28:02
523,1865,196,959,94,2020-03-19 12:28:02
523,1865,196,594,126,2020-03-18 12:28:02
523,1865,196,1664,130,2020-03-17 12:28:02
523,1865,196,1671,111,2020-03-16 12:28:02
524,1994,392,854,112,2020-03-22 12:28:02
524,1994,392,1085,28,2020-03-21 12:28:02
524,1994,392,372,259,2020-03-20 12:28:02
524,1994,392,535,28,2020-03-19 12:28:02
524,1994,392,1568,371,2020-03-18 12:28:02
524,1994,392,1351,225,2020-03-17 12:28:02
524,1994,392,826,28,2020-03-16 12:28:02
525,1378,497,410,174,2020-03-22 12:28:02
525,1378,497,1310,250,2020-03-21 12:28:02
525,1378,497,299,391,2020-03-20 12:28:02
525,1378,497,742,233,2020-03-19 12:28:02
525,1378,497,775,101,2020-03-18 12:28:02
525,1378,497,126,319,2020-03-17 12:28:02
525,1378,497,1052,473,2020-03-16 12:28:02
526,1799,106,164,90,2020-03-22 12:28:02
526,1799,106,1753,60,2020-03-21 12:28:02
526,1799,106,366,91,2020-03-20 12:28:02
526,1799,106,49,62,2020-03-19 12:28:02
526,1799,106,593,30,2020-03-18 12:28:02
526,1799,106,1495,7,2020-03-17 12:28:02
526,1799,106,906,40,2020-03-16 12:28:02
527,1763,268,1537,112,2020-03-22 12:28:02
527,1763,268,64,65,2020-03-21 12:28:02
527,1763,268,1423,37,2020-03-20 12:28:02
527,1763,268,876,259,2020-03-19 12:28:02
527,1763,268,1529,52,2020-03-18 12:28:02
527,1763,268,1268,171,2020-03-17 12:28:02
527,1763,268,1383,248,2020-03-16 12:28:02
528,1853,367,1676,190,2020-03-22 12:28:02
528,1853,367,196,61,2020-03-21 12:28:02
528,1853,367,267,219,2020-03-20 12:28:02
528,1853,367,571,354,2020-03-19 12:28:02
528,1853,367,904,162,2020-03-18 12:28:02
528,1853,367,570,287,2020-03-17 12:28:02
528,1853,367,1129,126,2020-03-16 12:28:02
529,1207,391,1147,49,2020-03-22 12:28:02
529,1207,391,654,277,2020-03-21 12:28:02
529,1207,391,739,144,2020-03-20 12:28:02
529,1207,391,660,126,2020-03-19 12:28:02
529,1207,391,1137,276,2020-03-18 12:28:02
529,1207,391,448,140,2020-03-17 12:28:02
529,1207,391,1181,186,2020-03-16 12:28:02
530,1316,232,780,212,2020-03-22 12:28:02
530,1316,232,491,206,2020-03-21 12:28:02
530,1316,232,748,8,2020-03-20 12:28:02
530,1316,232,530,185,2020-03-19 12:28:02
530,1316,232,1084,34,2020-03-18 12:28:02
530,1316,232,813,38,2020-03-17 12:28:02
530,1316,232,856,174,2020-03-16 12:28:02
531,1377,208,915,80,2020-03-22 12:28:02
531,1377,208,1308,124,2020-03-21 12:28:02
531,1377,208,32,0,2020-03-20 12:28:02
531,1377,208,1143,81,2020-03-19 12:28:02
531,1377,208,677,87,2020-03-18 12:28:02
531,1377,208,512,205,2020-03-17 12:28:02
531,1377,208,119,189,2020-03-16 12:28:02
532,1425,461,970,282,2020-03-22 12:28:02
532,1425,461,142,282,2020-03-21 12:28:02
532,1425,461,1100,440,2020-03-20 12:28:02
532,1425,461,1282,23,2020-03-19 12:28:02
532,1425,461,357,344,2020-03-18 12:28:02
532,1425,461,1229,238,2020-03-17 12:28:02
532,1425,461,317,12,2020-03-16 12:28:02
533,1693,188,814,78,2020-03-22 12:28:02
533,1693,188,824,98,2020-03-21 12:28:02
533,1693,188,8,69,2020-03-20 12:28:02
533,1693,188,923,96,2020-03-19 12:28:02
533,1693,188,1191,184,2020-03-18 12:28:02
533,1693,188,830,32,2020-03-17 12:28:02
533,1693,188,1672,177,2020-03-16 12:28:02
534,1416,105,481,36,2020-03-22 12:28:02
534,1416,105,822,31,2020-03-21 12:28:02
534,1416,105,536,24,2020-03-20 12:28:02
534,1416,105,8,77,2020-03-19 12:28:02
534,1416,105,433,4,2020-03-18 12:28:02
534,1416,105,943,57,2020-03-17 12:28:02
534,1416,105,1056,98,2020-03-16 12:28:02
535,1534,445,882,381,2020-03-22 12:28:02
535,1534,445,1165,224,2020-03-21 12:28:02
535,1534,445,260,237,2020-03-20 12:28:02
535,1534,445,895,388,2020-03-19 12:28:02
535,1534,445,901,126,2020-03-18 12:28:02
535,1534,445,606,220,2020-03-17 12:28:02
535,1534,445,207,413,2020-03-16 12:28:02
536,1579,210,1147,119,2020-03-22 12:28:02
536,1579,210,1460,67,2020-03-21 12:28:02
536,1579,210,744,108,2020-03-20 12:28:02
536,1579,210,41,131,2020-03-19 12:28:02
536,1579,210,993,155,2020-03-18 12:28:02
536,1579,210,623,137,2020-03-17 12:28:02
536,1579,210,42,28,2020-03-16 12:28:02
537,1344,481,372,430,2020-03-22 12:28:02
537,1344,481,760,465,2020-03-21 12:28:02
537,1344,481,649,189,2020-03-20 12:28:02
537,1344,481,798,111,2020-03-19 12:28:02
537,1344,481,1263,51,2020-03-18 12:28:02
537,1344,481,465,441,2020-03-17 12:28:02
537,1344,481,1,79,2020-03-16 12:28:02
538,1318,434,1081,115,2020-03-22 12:28:02
538,1318,434,679,98,2020-03-21 12:28:02
538,1318,434,465,143,2020-03-20 12:28:02
538,1318,434,604,395,2020-03-19 12:28:02
538,1318,434,1266,63,2020-03-18 12:28:02
538,1318,434,799,127,2020-03-17 12:28:02
538,1318,434,434,308,2020-03-16 12:28:02
589,1809,133,843,51,2020-03-22 12:28:02
589,1809,133,269,43,2020-03-21 12:28:02
589,1809,133,352,42,2020-03-20 12:28:02
589,1809,133,1482,46,2020-03-19 12:28:02
589,1809,133,884,66,2020-03-18 12:28:02
589,1809,133,1591,70,2020-03-17 12:28:02
589,1809,133,1697,117,2020-03-16 12:28:02
590,1010,314,214,140,2020-03-22 12:28:02
590,1010,314,838,200,2020-03-21 12:28:02
590,1010,314,646,280,2020-03-20 12:28:02
590,1010,314,726,131,2020-03-19 12:28:02
590,1010,314,849,271,2020-03-18 12:28:02
590,1010,314,538,241,2020-03-17 12:28:02
590,1010,314,670,34,2020-03-16 12:28:02
591,1463,396,972,315,2020-03-22 12:28:02
591,1463,396,938,351,2020-03-21 12:28:02
591,1463,396,1140,262,2020-03-20 12:28:02
591,1463,396,290,290,2020-03-19 12:28:02
591,1463,396,261,127,2020-03-18 12:28:02
591,1463,396,433,200,2020-03-17 12:28:02
591,1463,396,757,49,2020-03-16 12:28:02
592,1618,287,1559,255,2020-03-22 12:28:02
592,1618,287,681,43,2020-03-21 12:28:02
592,1618,287,1088,83,2020-03-20 12:28:02
592,1618,287,403,69,2020-03-19 12:28:02
592,1618,287,237,217,2020-03-18 12:28:02
592,1618,287,133,65,2020-03-17 12:28:02
592,1618,287,447,28,2020-03-16 12:28:02
593,1080,234,203,26,2020-03-22 12:28:02
593,1080,234,1036,123,2020-03-21 12:28:02
593,1080,234,1016,97,2020-03-20 12:28:02
593,1080,234,529,97,2020-03-19 12:28:02
593,1080,234,966,133,2020-03-18 12:28:02
593,1080,234,811,36,2020-03-17 12:28:02
593,1080,234,955,44,2020-03-16 12:28:02
594,1684,321,605,156,2020-03-22 12:28:02
594,1684,321,1245,290,2020-03-21 12:28:02
594,1684,321,985,271,2020-03-20 12:28:02
594,1684,321,793,93,2020-03-19 12:28:02
594,1684,321,276,94,2020-03-18 12:28:02
594,1684,321,1525,74,2020-03-17 12:28:02
594,1684,321,1423,266,2020-03-16 12:28:02
595,1015,436,988,160,2020-03-22 12:28:02
595,1015,436,722,329,2020-03-21 12:28:02
595,1015,436,656,415,2020-03-20 12:28:02
595,1015,436,744,328,2020-03-19 12:28:02
595,1015,436,417,98,2020-03-18 12:28:02
595,1015,436,529,191,2020-03-17 12:28:02
595,1015,436,206,236,2020-03-16 12:28:02
596,1067,495,113,74,2020-03-22 12:28:02
596,1067,495,525,76,2020-03-21 12:28:02
596,1067,495,811,461,2020-03-20 12:28:02
596,1067,495,120,232,2020-03-19 12:28:02
596,1067,495,1002,283,2020-03-18 12:28:02
596,1067,495,597,316,2020-03-17 12:28:02
596,1067,495,4,345,2020-03-16 12:28:02
597,1132,495,394,121,2020-03-22 12:28:02
597,1132,495,429,154,2020-03-21 12:28:02
597,1132,495,907,259,2020-03-20 12:28:02
597,1132,495,15,406,2020-03-19 12:28:02
597,1132,495,976,304,2020-03-18 12:28:02
597,1132,495,632,262,2020-03-17 12:28:02
597,1132,495,405,123,2020-03-16 12:28:02
598,1509,166,169,124,2020-03-22 12:28:02
598,1509,166,1053,166,2020-03-21 12:28:02
598,1509,166,489,94,2020-03-20 12:28:02
598,1509,166,242,149,2020-03-19 12:28:02
598,1509,166,1337,98,2020-03-18 12:28:02
598,1509,166,208,76,2020-03-17 12:28:02
598,1509,166,318,39,2020-03-16 12:28:02
599,1912,221,1512,71,2020-03-22 12:28:02
599,1912,221,534,15,2020-03-21 12:28:02
599,1912,221,62,38,2020-03-20 12:28:02
599,1912,221,793,158,2020-03-19 12:28:02
599,1912,221,720,76,2020-03-18 12:28:02
599,1912,221,1339,76,2020-03-17 12:28:02
599,1912,221,1582,33,2020-03-16 12:28:02
600,1311,203,286,4,2020-03-22 12:28:02
600,1311,203,1022,34,2020-03-21 12:28:02
600,1311,203,916,185,2020-03-20 12:28:02
600,1311,203,401,117,2020-03-19 12:28:02
600,1311,203,142,119,2020-03-18 12:28:02
600,1311,203,1163,3,2020-03-17 12:28:02
600,1311,203,198,97,2020-03-16 12:28:02
601,1842,118,1581,56,2020-03-22 12:28:02
601,1842,118,1007,112,2020-03-21 12:28:02
601,1842,118,699,17,2020-03-20 12:28:02
601,1842,118,1734,109,2020-03-19 12:28:02
601,1842,118,1785,112,2020-03-18 12:28:02
601,1842,118,1021,101,2020-03-17 12:28:02
601,1842,118,97,71,2020-03-16 12:28:02
602,1794,207,391,170,2020-03-22 12:28:02
602,1794,207,825,169,2020-03-21 12:28:02
602,1794,207,445,94,2020-03-20 12:28:02
602,1794,207,202,171,2020-03-19 12:28:02
602,1794,207,1083,182,2020-03-18 12:28:02
602,1794,207,1590,129,2020-03-17 12:28:02
602,1794,207,668,70,2020-03-16 12:28:02
603,1377,112,806,105,2020-03-22 12:28:02
603,1377,112,808,33,2020-03-21 12:28:02
603,1377,112,1370,8,2020-03-20 12:28:02
603,1377,112,1152,78,2020-03-19 12:28:02
603,1377,112,729,70,2020-03-18 12:28:02
603,1377,112,642,57,2020-03-17 12:28:02
603,1377,112,447,58,2020-03-16 12:28:02
604,1783,444,1751,301,2020-03-22 12:28:02
604,1783,444,794,248,2020-03-21 12:28:02
604,1783,444,1287,204,2020-03-20 12:28:02
604,1783,444,695,57,2020-03-19 12:28:02
604,1783,444,1348,90,2020-03-18 12:28:02
604,1783,444,777,385,2020-03-17 12:28:02
604,1783,444,584,73,2020-03-16 12:28:02
605,1132,436,785,405,2020-03-22 12:28:02
605,1132,436,459,34,2020-03-21 12:28:02
605,1132,436,339,102,2020-03-20 12:28:02
605,1132,436,491,251,2020-03-19 12:28:02
605,1132,436,642,34,2020-03-18 12:28:02
605,1132,436,1102,235,2020-03-17 12:28:02
605,1132,436,645,238,2020-03-16 12:28:02
606,1233,217,751,16,2020-03-22 12:28:02
606,1233,217,704,125,2020-03-21 12:28:02
606,1233,217,446,177,2020-03-20 12:28:02
606,1233,217,554,147,2020-03-19 12:28:02
606,1233,217,14,29,2020-03-18 12:28:02
606,1233,217,153,164,2020-03-17 12:28:02
606,1233,217,1138,120,2020-03-16 12:28:02
607,1909,103,861,85,2020-03-22 12:28:02
607,1909,103,1790,12,2020-03-21 12:28:02
607,1909,103,100,78,2020-03-20 12:28:02
607,1909,103,1128,94,2020-03-19 12:28:02
607,1909,103,593,6,2020-03-18 12:28:02
607,1909,103,1153,90,2020-03-17 12:28:02
607,1909,103,167,24,2020-03-16 12:28:02
608,1135,460,1125,403,2020-03-22 12:28:02
608,1135,460,207,298,2020-03-21 12:28:02
608,1135,460,818,196,2020-03-20 12:28:02
608,1135,460,92,18,2020-03-19 12:28:02
608,1135,460,456,44,2020-03-18 12:28:02
608,1135,460,364,448,2020-03-17 12:28:02
608,1135,460,1019,425,2020-03-16 12:28:02
609,1452,203,1234,72,2020-03-22 12:28:02
609,1452,203,774,145,2020-03-21 12:28:02
609,1452,203,792,82,2020-03-20 12:28:02
609,1452,203,1429,48,2020-03-19 12:28:02
609,1452,203,262,182,2020-03-18 12:28:02
609,1452,203,160,149,2020-03-17 12:28:02
609,1452,203,1093,45,2020-03-16 12:28:02
610,1003,383,469,120,2020-03-22 12:28:02
610,1003,383,325,314,2020-03-21 12:28:02
610,1003,383,557,309,2020-03-20 12:28:02
610,1003,383,806,278,2020-03-19 12:28:02
610,1003,383,24,6,2020-03-18 12:28:02
610,1003,383,229,231,2020-03-17 12:28:02
610,1003,383,52,342,2020-03-16 12:28:02
611,1707,339,433,101,2020-03-22 12:28:02
611,1707,339,1429,238,2020-03-21 12:28:02
611,1707,339,1203,29,2020-03-20 12:28:02
611,1707,339,263,11,2020-03-19 12:28:02
611,1707,339,1703,52,2020-03-18 12:28:02
611,1707,339,517,324,2020-03-17 12:28:02
611,1707,339,141,205,2020-03-16 12:28:02
612,1410,199,1171,139,2020-03-22 12:28:02
612,1410,199,375,24,2020-03-21 12:28:02
612,1410,199,875,45,2020-03-20 12:28:02
612,1410,199,73,55,2020-03-19 12:28:02
612,1410,199,1081,130,2020-03-18 12:28:02
612,1410,199,871,3,2020-03-17 12:28:02
612,1410,199,910,122,2020-03-16 12:28:02
613,1471,303,837,303,2020-03-22 12:28:02
613,1471,303,424,57,2020-03-21 12:28:02
613,1471,303,245,301,2020-03-20 12:28:02
613,1471,303,533,233,2020-03-19 12:28:02
613,1471,303,1006,146,2020-03-18 12:28:02
613,1471,303,258,154,2020-03-17 12:28:02
613,1471,303,1115,187,2020-03-16 12:28:02
614,1459,354,443,118,2020-03-22 12:28:02
614,1459,354,1396,66,2020-03-21 12:28:02
614,1459,354,672,216,2020-03-20 12:28:02
614,1459,354,530,125,2020-03-19 12:28:02
614,1459,354,1074,331,2020-03-18 12:28:02
614,1459,354,598,278,2020-03-17 12:28:02
614,1459,354,1242,183,2020-03-16 12:28:02
615,1422,166,1030,8,2020-03-22 12:28:02
615,1422,166,2,150,2020-03-21 12:28:02
615,1422,166,573,8,2020-03-20 12:28:02
615,1422,166,62,139,2020-03-19 12:28:02
615,1422,166,1408,68,2020-03-18 12:28:02
615,1422,166,825,156,2020-03-17 12:28:02
615,1422,166,1026,103,2020-03-16 12:28:02
616,1081,353,915,68,2020-03-22 12:28:02
616,1081,353,404,204,2020-03-21 12:28:02
616,1081,353,150,0,2020-03-20 12:28:02
616,1081,353,880,142,2020-03-19 12:28:02
616,1081,353,610,120,2020-03-18 12:28:02
616,1081,353,399,332,2020-03-17 12:28:02
616,1081,353,59,244,2020-03-16 12:28:02
617,1938,120,1708,45,2020-03-22 12:28:02
617,1938,120,663,84,2020-03-21 12:28:02
617,1938,120,1717,1,2020-03-20 12:28:02
617,1938,120,1361,19,2020-03-19 12:28:02
617,1938,120,1146,69,2020-03-18 12:28:02
617,1938,120,634,16,2020-03-17 12:28:02
617,1938,120,639,85,2020-03-16 12:28:02
618,1366,332,53,324,2020-03-22 12:28:02
618,1366,332,867,251,2020-03-21 12:28:02
618,1366,332,667,107,2020-03-20 12:28:02
618,1366,332,969,290,2020-03-19 12:28:02
618,1366,332,1187,199,2020-03-18 12:28:02
618,1366,332,66,17,2020-03-17 12:28:02
618,1366,332,1174,265,2020-03-16 12:28:02
619,1089,315,293,196,2020-03-22 12:28:02
619,1089,315,419,216,2020-03-21 12:28:02
619,1089,315,329,295,2020-03-20 12:28:02
619,1089,315,76,238,2020-03-19 12:28:02
619,1089,315,210,227,2020-03-18 12:28:02
619,1089,315,445,296,2020-03-17 12:28:02
619,1089,315,1064,120,2020-03-16 12:28:02
620,1199,293,265,209,2020-03-22 12:28:02
620,1199,293,861,240,2020-03-21 12:28:02
620,1199,293,465,95,2020-03-20 12:28:02
620,1199,293,306,251,2020-03-19 12:28:02
620,1199,293,797,168,2020-03-18 12:28:02
620,1199,293,1176,20,2020-03-17 12:28:02
620,1199,293,702,239,2020-03-16 12:28:02
621,1645,354,480,52,2020-03-22 12:28:02
621,1645,354,1608,12,2020-03-21 12:28:02
621,1645,354,762,249,2020-03-20 12:28:02
621,1645,354,940,139,2020-03-19 12:28:02
621,1645,354,582,207,2020-03-18 12:28:02
621,1645,354,1564,226,2020-03-17 12:28:02
621,1645,354,319,142,2020-03-16 12:28:02
622,1206,465,1012,235,2020-03-22 12:28:02
622,1206,465,1189,301,2020-03-21 12:28:02
622,1206,465,594,64,2020-03-20 12:28:02
622,1206,465,582,9,2020-03-19 12:28:02
622,1206,465,1180,48,2020-03-18 12:28:02
622,1206,465,192,167,2020-03-17 12:28:02
622,1206,465,627,139,2020-03-16 12:28:02
623,1253,378,1174,95,2020-03-22 12:28:02
623,1253,378,1129,164,2020-03-21 12:28:02
623,1253,378,279,362,2020-03-20 12:28:02
623,1253,378,144,100,2020-03-19 12:28:02
623,1253,378,954,299,2020-03-18 12:28:02
623,1253,378,979,202,2020-03-17 12:28:02
623,1253,378,342,22,2020-03-16 12:28:02
624,1268,209,860,7,2020-03-22 12:28:02
624,1268,209,29,38,2020-03-21 12:28:02
624,1268,209,488,133,2020-03-20 12:28:02
624,1268,209,1215,32,2020-03-19 12:28:02
624,1268,209,735,130,2020-03-18 12:28:02
624,1268,209,327,107,2020-03-17 12:28:02
624,1268,209,93,0,2020-03-16 12:28:02
625,1697,444,837,88,2020-03-22 12:28:02
625,1697,444,1484,159,2020-03-21 12:28:02
625,1697,444,157,271,2020-03-20 12:28:02
625,1697,444,696,429,2020-03-19 12:28:02
625,1697,444,1199,331,2020-03-18 12:28:02
625,1697,444,530,271,2020-03-17 12:28:02
625,1697,444,592,438,2020-03-16 12:28:02
626,1429,385,1299,320,2020-03-22 12:28:02
626,1429,385,599,333,2020-03-21 12:28:02
626,1429,385,879,44,2020-03-20 12:28:02
626,1429,385,917,160,2020-03-19 12:28:02
626,1429,385,1257,33,2020-03-18 12:28:02
626,1429,385,150,308,2020-03-17 12:28:02
626,1429,385,4,364,2020-03-16 12:28:02
627,1807,463,353,132,2020-03-22 12:28:02
627,1807,463,709,200,2020-03-21 12:28:02
627,1807,463,1318,185,2020-03-20 12:28:02
627,1807,463,1749,448,2020-03-19 12:28:02
627,1807,463,1387,55,2020-03-18 12:28:02
627,1807,463,1265,323,2020-03-17 12:28:02
627,1807,463,953,364,2020-03-16 12:28:02
628,1392,401,1030,4,2020-03-22 12:28:02
628,1392,401,185,262,2020-03-21 12:28:02
628,1392,401,21,383,2020-03-20 12:28:02
628,1392,401,275,373,2020-03-19 12:28:02
628,1392,401,1191,89,2020-03-18 12:28:02
628,1392,401,110,59,2020-03-17 12:28:02
628,1392,401,488,76,2020-03-16 12:28:02
629,1807,388,11,306,2020-03-22 12:28:02
629,1807,388,1035,11,2020-03-21 12:28:02
629,1807,388,327,357,2020-03-20 12:28:02
629,1807,388,860,230,2020-03-19 12:28:02
629,1807,388,1762,62,2020-03-18 12:28:02
629,1807,388,1011,64,2020-03-17 12:28:02
629,1807,388,1145,244,2020-03-16 12:28:02
630,1438,281,254,112,2020-03-22 12:28:02
630,1438,281,1334,209,2020-03-21 12:28:02
630,1438,281,944,194,2020-03-20 12:28:02
630,1438,281,1073,54,2020-03-19 12:28:02
630,1438,281,393,186,2020-03-18 12:28:02
630,1438,281,575,161,2020-03-17 12:28:02
630,1438,281,397,36,2020-03-16 12:28:02
631,1461,270,861,108,2020-03-22 12:28:02
631,1461,270,672,47,2020-03-21 12:28:02
631,1461,270,1064,55,2020-03-20 12:28:02
631,1461,270,746,258,2020-03-19 12:28:02
631,1461,270,265,5,2020-03-18 12:28:02
631,1461,270,1270,191,2020-03-17 12:28:02
631,1461,270,220,80,2020-03-16 12:28:02
632,1852,449,148,236,2020-03-22 12:28:02
632,1852,449,1127,286,2020-03-21 12:28:02
632,1852,449,1241,138,2020-03-20 12:28:02
632,1852,449,1128,241,2020-03-19 12:28:02
632,1852,449,655,297,2020-03-18 12:28:02
632,1852,449,426,419,2020-03-17 12:28:02
632,1852,449,1319,392,2020-03-16 12:28:02
633,1029,491,787,0,2020-03-22 12:28:02
633,1029,491,674,175,2020-03-21 12:28:02
633,1029,491,812,31,2020-03-20 12:28:02
633,1029,491,399,334,2020-03-19 12:28:02
633,1029,491,883,256,2020-03-18 12:28:02
633,1029,491,812,270,2020-03-17 12:28:02
633,1029,491,429,100,2020-03-16 12:28:02
634,1771,298,640,232,2020-03-22 12:28:02
634,1771,298,563,86,2020-03-21 12:28:02
634,1771,298,1576,37,2020-03-20 12:28:02
634,1771,298,1597,79,2020-03-19 12:28:02
634,1771,298,31,201,2020-03-18 12:28:02
634,1771,298,377,7,2020-03-17 12:28:02
634,1771,298,695,165,2020-03-16 12:28:02
635,1804,138,837,23,2020-03-22 12:28:02
635,1804,138,740,55,2020-03-21 12:28:02
635,1804,138,1483,115,2020-03-20 12:28:02
635,1804,138,1296,80,2020-03-19 12:28:02
635,1804,138,784,128,2020-03-18 12:28:02
635,1804,138,901,78,2020-03-17 12:28:02
635,1804,138,59,66,2020-03-16 12:28:02
636,1878,412,157,45,2020-03-22 12:28:02
636,1878,412,751,87,2020-03-21 12:28:02
636,1878,412,172,343,2020-03-20 12:28:02
636,1878,412,1429,40,2020-03-19 12:28:02
636,1878,412,1549,205,2020-03-18 12:28:02
636,1878,412,1522,217,2020-03-17 12:28:02
636,1878,412,1363,0,2020-03-16 12:28:02
687,1766,337,1234,102,2020-03-22 12:28:02
687,1766,337,609,202,2020-03-21 12:28:02
687,1766,337,1508,180,2020-03-20 12:28:02
687,1766,337,490,216,2020-03-19 12:28:02
687,1766,337,1248,258,2020-03-18 12:28:02
687,1766,337,543,253,2020-03-17 12:28:02
687,1766,337,1615,109,2020-03-16 12:28:02
688,1965,249,109,23,2020-03-22 12:28:02
688,1965,249,578,148,2020-03-21 12:28:02
688,1965,249,1203,145,2020-03-20 12:28:02
688,1965,249,992,199,2020-03-19 12:28:02
688,1965,249,144,141,2020-03-18 12:28:02
688,1965,249,1493,93,2020-03-17 12:28:02
688,1965,249,1211,17,2020-03-16 12:28:02
689,1394,290,1322,83,2020-03-22 12:28:02
689,1394,290,359,172,2020-03-21 12:28:02
689,1394,290,127,123,2020-03-20 12:28:02
689,1394,290,714,214,2020-03-19 12:28:02
689,1394,290,940,140,2020-03-18 12:28:02
689,1394,290,984,187,2020-03-17 12:28:02
689,1394,290,807,43,2020-03-16 12:28:02
690,1484,204,114,17,2020-03-22 12:28:02
690,1484,204,809,95,2020-03-21 12:28:02
690,1484,204,111,89,2020-03-20 12:28:02
690,1484,204,23,195,2020-03-19 12:28:02
690,1484,204,954,96,2020-03-18 12:28:02
690,1484,204,33,22,2020-03-17 12:28:02
690,1484,204,475,177,2020-03-16 12:28:02
691,1180,238,482,42,2020-03-22 12:28:02
691,1180,238,434,33,2020-03-21 12:28:02
691,1180,238,649,209,2020-03-20 12:28:02
691,1180,238,292,6,2020-03-19 12:28:02
691,1180,238,768,62,2020-03-18 12:28:02
691,1180,238,298,8,2020-03-17 12:28:02
691,1180,238,283,188,2020-03-16 12:28:02
692,1339,140,716,38,2020-03-22 12:28:02
692,1339,140,147,5,2020-03-21 12:28:02
692,1339,140,519,13,2020-03-20 12:28:02
692,1339,140,122,48,2020-03-19 12:28:02
692,1339,140,1035,76,2020-03-18 12:28:02
692,1339,140,1233,104,2020-03-17 12:28:02
692,1339,140,623,25,2020-03-16 12:28:02
693,1609,230,1042,118,2020-03-22 12:28:02
693,1609,230,999,126,2020-03-21 12:28:02
693,1609,230,477,96,2020-03-20 12:28:02
693,1609,230,482,56,2020-03-19 12:28:02
693,1609,230,1453,26,2020-03-18 12:28:02
693,1609,230,351,161,2020-03-17 12:28:02
693,1609,230,1296,101,2020-03-16 12:28:02
694,1359,315,130,95,2020-03-22 12:28:02
694,1359,315,526,162,2020-03-21 12:28:02
694,1359,315,481,95,2020-03-20 12:28:02
694,1359,315,1112,54,2020-03-19 12:28:02
694,1359,315,947,237,2020-03-18 12:28:02
694,1359,315,18,146,2020-03-17 12:28:02
694,1359,315,1174,202,2020-03-16 12:28:02
695,1346,205,489,135,2020-03-22 12:28:02
695,1346,205,267,47,2020-03-21 12:28:02
695,1346,205,254,148,2020-03-20 12:28:02
695,1346,205,1343,79,2020-03-19 12:28:02
695,1346,205,931,105,2020-03-18 12:28:02
695,1346,205,988,135,2020-03-17 12:28:02
695,1346,205,814,141,2020-03-16 12:28:02
696,1140,406,888,165,2020-03-22 12:28:02
696,1140,406,96,223,2020-03-21 12:28:02
696,1140,406,1083,190,2020-03-20 12:28:02
696,1140,406,200,68,2020-03-19 12:28:02
696,1140,406,752,36,2020-03-18 12:28:02
696,1140,406,200,207,2020-03-17 12:28:02
696,1140,406,449,319,2020-03-16 12:28:02
697,1948,403,1266,370,2020-03-22 12:28:02
697,1948,403,1921,238,2020-03-21 12:28:02
